pollinatorFamily,pollinatorName,plantFamily,plantName
Acartophthalmidae,Acartophthalmidae,Ranunculaceae,Trollius europaeus
Acrididae,Acrididae,Asteraceae,Achillea millefolium
Acrididae,Acrididae,Fabaceae,Trifolium medium
Acrididae,Acrididae,Hypericaceae,Hypericum perforatum
Acrididae,Aiolopus strepens,Asteraceae,Dittrichia viscosa
Acrididae,Anacridium aegyptium,Lauraceae,Persea americana
Acrididae,Anacridium aegyptium,Poaceae,Cortaderia selloana
Acrididae,Anacridium aegyptium,Rosaceae,Rubus
Acrididae,Anacridium aegyptium,Strelitziaceae,Strelitzia reginae
Acrididae,Dociostaurus jagoi,Acrididae,Dociostaurus jagoi
Acrididae,Dociostaurus jagoi,Asparagaceae,Asparagus albus
Acrididae,Dociostaurus jagoi,Asteraceae,Pallenis maritima
Acrididae,Dociostaurus jagoi,Caryophyllaceae,Paronychia capitata subsp. capitata
Acrididae,Dociostaurus maroccanus,Asteraceae,Hyoseris radiata
Acrididae,Oedipoda caerulescens,Asteraceae,Erigeron sumatrensis
Acrididae,Pezotettix giornae,Acrididae,Pezotettix giornae
Acrididae,Pezotettix giornae,Araliaceae,Hedera helix
Acrididae,Pezotettix giornae,Asteraceae,Andryala integrifolia
Acrididae,Pezotettix giornae,Asteraceae,Pallenis maritima
Acrididae,Pezotettix giornae,Asteraceae,Sonchus
Acrididae,Pezotettix giornae,Compositae,Cichorieae
Acrididae,Pseudochorthippus parallelus,Crassulaceae,Hylotelephium spectabile
Acroceridae,Acroceridae,Asteraceae,Taraxacum
Acroceridae,Cyrtus gibbus,Acroceridae,Cyrtus gibbus
Acroceridae,Cyrtus gibbus,Caprifoliaceae,Sixalix atropurpurea
Adelidae,Adela australis,Amaryllidaceae,Allium
Adelidae,Adela australis,Amaryllidaceae,Allium roseum
Adelidae,Adela australis,Apiaceae,Apiaceae
Adelidae,Adela australis,Apiaceae,Torilis nodosa
Adelidae,Adela australis,Asparagaceae,Ornithogalum umbellatum
Adelidae,Adela australis,Asteraceae,Crepis
Adelidae,Adela australis,Boraginaceae,Borago officinalis
Adelidae,Adela australis,Euphorbiaceae,Euphorbia serrata
Adelidae,Adela collicolella,Adelidae,Adela collicolella
Adelidae,Adela collicolella,Cistaceae,Cistus
Adelidae,Adela collicolella,Cistaceae,Cistus monspeliensis
Adelidae,Adela croesella,Adelidae,Adela croesella
Adelidae,Adela croesella,Apiaceae,Chaerophyllum
Adelidae,Adela croesella,Asteraceae,Glebionis
Adelidae,Adela croesella,Asteraceae,Glebionis coronaria
Adelidae,Adela croesella,Asteraceae,Leucanthemum vulgare
Adelidae,Adela cuprella,Salicaceae,Salix
Adelidae,Adela cuprella,Salicaceae,Salix repens
Adelidae,Adela orientella,Asteraceae,Helichrysum stoechas
Adelidae,Adela violella,Asteraceae,Erigeron annuus
Adelidae,Adela violella,Asteraceae,Hypochaeris radicata
Adelidae,Adela violella,Asteraceae,Leucanthemum vulgare
Adelidae,Adela violella,Brassicaceae,Barbarea vulgaris
Adelidae,Adela violella,Compositae,Anthemideae
Adelidae,Adela violella,Hypericaceae,Hypericum
Adelidae,Adela violella,Viburnaceae,Sambucus ebulus
Adelidae,Adela viridella,Apiaceae,Anthriscus sylvestris
Adelidae,Adela viridella,Brassicaceae,Alliaria petiolata
Adelidae,Adela viridella,Brassicaceae,Cardamine pratensis
Adelidae,Adela viridella,Euphorbiaceae,Euphorbia
Adelidae,Adela viridella,Euphorbiaceae,Euphorbia cyparissias
Adelidae,Adela viridella,Fabaceae,Cytisus scoparius
Adelidae,Adela viridella,Salicaceae,Salix repens
Adelidae,Adelidae,Lamiaceae,Lavandula stoechas
Adelidae,Cauchas fibulella,Plantaginaceae,Veronica chamaedrys
Adelidae,Cauchas rufimitrella,Brassicaceae,Alliaria petiolata
Adelidae,Cauchas rufimitrella,Brassicaceae,Brassicaceae
Adelidae,Cauchas rufimitrella,Brassicaceae,Bunias orientalis
Adelidae,Cauchas rufimitrella,Brassicaceae,Cardamine pratensis
Adelidae,Cauchas rufimitrella,Caryophyllaceae,Cerastium fontanum
Adelidae,Nematopogon adansoniella,Apiaceae,Anthriscus sylvestris
Adelidae,Nemophora barbatella,Asteraceae,Asteraceae
Adelidae,Nemophora cupriacella,Euphorbiaceae,Euphorbia nicaeensis
Adelidae,Nemophora degeerella,Apiaceae,Chaerophyllum temulum
Adelidae,Nemophora degeerella,Apiaceae,Heracleum sphondylium
Adelidae,Nemophora degeerella,Boraginaceae,Myosotis scorpioides
Adelidae,Nemophora degeerella,Caryophyllaceae,Lychnis flos-cuculi
Adelidae,Nemophora degeerella,Caryophyllaceae,Silene dioica
Adelidae,Nemophora degeerella,Lamiaceae,Stachys sylvatica
Adelidae,Nemophora degeerella,Plantaginaceae,Veronica orchidea
Adelidae,Nemophora fasciella,Asteraceae,Leucanthemum vulgare
Adelidae,Nemophora raddaella,Adelidae,Nemophora raddaella
Adelidae,Nemophora raddaella,Asteraceae,Asteraceae
Adelidae,Nemophora raddaella,Asteraceae,Centaurea
Adelidae,Nemophora raddaella,Asteraceae,Glebionis
Adelidae,Nemophora raddaella,Asteraceae,Glebionis segetum
Adelidae,Nemophora raddaella,Asteraceae,Pallenis spinosa
Adelidae,Nemophora raddaella,Caprifoliaceae,Sixalix atropurpurea
Aeolothripidae,Aeolothrips,Primulaceae,Lysimachia foemina
Agromyzidae,Agromyzidae,Brassicaceae,Brassica napus
Agromyzidae,Agromyzidae,Ranunculaceae,Ranunculus acris
Agromyzidae,Cerodontha denticornis,Plantaginaceae,Veronica chamaedrys
Agromyzidae,Cerodontha denticornis,Poaceae,Cynosurus cristatus
Agromyzidae,Chromatomyia nigra,Ranunculaceae,Ranunculus repens
Agromyzidae,Liriomyza,Caryophyllaceae,Silene dioica
Agromyzidae,Melanagromyza,Apiaceae,Thapsia garganica
Agromyzidae,Napomyza,Ranunculaceae,Anemone coronaria
Agromyzidae,Napomyza,Ranunculaceae,Anemone pavonina
Agromyzidae,Napomyza nigritula,Ranunculaceae,Ranunculus repens
Agromyzidae,Ophiomyia,Asteraceae,Reichardia picroides
Agromyzidae,Ophiomyia,Caryophyllaceae,Silene dioica
Agromyzidae,Phytomyza,Araliaceae,Hedera helix
Agromyzidae,Phytomyza,Asparagaceae,Muscari neglectum
Agromyzidae,Phytomyza,Rosaceae,Potentilla erecta
Agromyzidae,Phytomyza,Saxifragaceae,Saxifraga aizoides
Agromyzidae,Phytomyza krygeri,Ranunculaceae,Aquilegia brevistyla
Agromyzidae,Phytomyza notata,Poaceae,Poa trivialis
Agromyzidae,Phytomyza notata,Ranunculaceae,Ranunculus repens
Agromyzidae,Phytomyza vitalbae,Ranunculaceae,Ranunculus
Agromyzidae,Phytomyza vitalbae,Ranunculaceae,Ranunculus polyanthemos subsp. nemorosus
Agromyzidae,Phytomyza wahlgreni,Asteraceae,Bellis perennis
Agromyzidae,Phytomyza wahlgreni,Ranunculaceae,Ranunculus polyanthemos subsp. nemorosus
Agromyzidae,Pseudonapomyza,Caryophyllaceae,Silene dioica
Alydidae,Camptopus lateralis,Alydidae,Camptopus lateralis
Alydidae,Camptopus lateralis,Asteraceae,Artemisia absinthium
Alydidae,Camptopus lateralis,Asteraceae,Coleostephus myconis subsp. myconis
Alydidae,Camptopus lateralis,Asteraceae,Dittrichia viscosa
Alydidae,Camptopus lateralis,Asteraceae,Pallenis maritima
Alydidae,Camptopus lateralis,Asteraceae,Solidago virgaurea
Alydidae,Camptopus lateralis,Cistaceae,Cistus
Alydidae,Camptopus lateralis,Cistaceae,Cistus creticus subsp. creticus
Alydidae,Camptopus lateralis,Euphorbiaceae,Euphorbia lagascae
Amelidae,Ameles spallanzania,Asteraceae,Carlina hispanica
Amelidae,Ameles spallanzania,Asteraceae,Helichrysum stoechas
Amelidae,Pseudoyersinia betancuriae,Amaranthaceae,Traganum moquinii
Andrenidae,Andrena,Aizoaceae,Carpobrotus
Andrenidae,Andrena,Apiaceae,Aegopodium podagraria
Andrenidae,Andrena,Apiaceae,Anthriscus sylvestris
Andrenidae,Andrena,Apiaceae,Apiaceae
Andrenidae,Andrena,Apiaceae,Conopodium majus
Andrenidae,Andrena,Apiaceae,Coriandrum sativum
Andrenidae,Andrena,Apiaceae,Daucus carota
Andrenidae,Andrena,Apiaceae,Daucus carota carota
Andrenidae,Andrena,Apiaceae,Eryngium campestre
Andrenidae,Andrena,Apiaceae,Oenanthe crocata
Andrenidae,Andrena,Apiaceae,Oenanthe pimpinelloides
Andrenidae,Andrena,Apiaceae,Pimpinella saxifraga
Andrenidae,Andrena,Apiaceae,Thapsia villosa
Andrenidae,Andrena,Apiaceae,Tordylium apulum
Andrenidae,Andrena,Apiaceae,Torilis arvensis
Andrenidae,Andrena,Araliaceae,Hedera helix
Andrenidae,Andrena,Asparagaceae,Ornithogalum
Andrenidae,Andrena,Asteraceae,Achillea aspleniifolia
Andrenidae,Andrena,Asteraceae,Aetheorhiza bulbosa
Andrenidae,Andrena,Asteraceae,Andryala
Andrenidae,Andrena,Asteraceae,Andryala integrifolia
Andrenidae,Andrena,Asteraceae,Asteraceae
Andrenidae,Andrena,Asteraceae,Bellis perennis
Andrenidae,Andrena,Asteraceae,Calendula arvensis
Andrenidae,Andrena,Asteraceae,Centaurea
Andrenidae,Andrena,Asteraceae,Centaurea cyanus
Andrenidae,Andrena,Asteraceae,Centaurea scabiosa
Andrenidae,Andrena,Asteraceae,Chamaemelum fuscatum
Andrenidae,Andrena,Asteraceae,Chrysanthemum
Andrenidae,Andrena,Asteraceae,Cichorioideae
Andrenidae,Andrena,Asteraceae,Coleostephus myconis subsp. myconis
Andrenidae,Andrena,Asteraceae,Crepis
Andrenidae,Andrena,Asteraceae,Crepis biennis
Andrenidae,Andrena,Asteraceae,Crepis capillaris
Andrenidae,Andrena,Asteraceae,Crepis sancta subsp. sancta
Andrenidae,Andrena,Asteraceae,Crupina crupinastrum
Andrenidae,Andrena,Asteraceae,Galactites tomentosa
Andrenidae,Andrena,Asteraceae,Helichrysum serotinum
Andrenidae,Andrena,Asteraceae,Hieracium sabaudum
Andrenidae,Andrena,Asteraceae,Hypochaeris
Andrenidae,Andrena,Asteraceae,Hypochaeris radicata
Andrenidae,Andrena,Asteraceae,Jacobaea vulgaris subsp. vulgaris
Andrenidae,Andrena,Asteraceae,Leucanthemum vulgare
Andrenidae,Andrena,Asteraceae,Matricaria chamomilla
Andrenidae,Andrena,Asteraceae,Pilosella officinarum
Andrenidae,Andrena,Asteraceae,Santolina chamaecyparissus
Andrenidae,Andrena,Asteraceae,Scorzonera humilis
Andrenidae,Andrena,Asteraceae,Scorzoneroides autumnalis
Andrenidae,Andrena,Asteraceae,Solidago virgaurea
Andrenidae,Andrena,Asteraceae,Sonchus oleraceus
Andrenidae,Andrena,Asteraceae,Sonchus tenerrimus
Andrenidae,Andrena,Asteraceae,Taraxacum
Andrenidae,Andrena,Asteraceae,Taraxacum officinale
Andrenidae,Andrena,Asteraceae,Thrincia hispida
Andrenidae,Andrena,Asteraceae,Tolpis barbata
Andrenidae,Andrena,Asteraceae,Tolpis webbii
Andrenidae,Andrena,Asteraceae,Urospermum dalechampii
Andrenidae,Andrena,Asteraceae,Urospermum picroides
Andrenidae,Andrena,Boraginaceae,Anchusa azurea
Andrenidae,Andrena,Boraginaceae,Anchusa ochroleuca
Andrenidae,Andrena,Boraginaceae,Echium angustifolium
Andrenidae,Andrena,Boraginaceae,Echium plantagineum
Andrenidae,Andrena,Boraginaceae,Echium vulgare
Andrenidae,Andrena,Boraginaceae,Myosotis arvensis
Andrenidae,Andrena,Brassicaceae,Brassica barrelieri
Andrenidae,Andrena,Brassicaceae,Brassica napus
Andrenidae,Andrena,Brassicaceae,Brassica oleracea
Andrenidae,Andrena,Brassicaceae,Cakile maritima
Andrenidae,Andrena,Brassicaceae,Capsella bursa-pastoris
Andrenidae,Andrena,Brassicaceae,Cardamine
Andrenidae,Andrena,Brassicaceae,Cardaria draba
Andrenidae,Andrena,Brassicaceae,Coincya monensis
Andrenidae,Andrena,Brassicaceae,Descurainia sophia
Andrenidae,Andrena,Brassicaceae,Draba aizoides
Andrenidae,Andrena,Brassicaceae,Hirschfeldia incana
Andrenidae,Andrena,Brassicaceae,Lobularia maritima
Andrenidae,Andrena,Brassicaceae,Moricandia arvensis
Andrenidae,Andrena,Brassicaceae,Raphanus raphanistrum
Andrenidae,Andrena,Brassicaceae,Raphanus raphanistrum landra
Andrenidae,Andrena,Brassicaceae,Rorippa sylvestris
Andrenidae,Andrena,Brassicaceae,Sisymbrium orientale
Andrenidae,Andrena,Cactaceae,Opuntia stricta
Andrenidae,Andrena,Campanulaceae,Campanula rotundifolia
Andrenidae,Andrena,Campanulaceae,Campanula scheuchzeri
Andrenidae,Andrena,Campanulaceae,Campanula trachelium
Andrenidae,Andrena,Caprifoliaceae,Lomelosia stellata
Andrenidae,Andrena,Caprifoliaceae,Lonicera pileata
Andrenidae,Andrena,Caprifoliaceae,Scabiosa atropurpurea
Andrenidae,Andrena,Caryophyllaceae,Spergula arvensis
Andrenidae,Andrena,Caryophyllaceae,Viscaria vulgaris
Andrenidae,Andrena,Cistaceae,Cistus albidus
Andrenidae,Andrena,Cistaceae,Cistus creticus subsp. creticus
Andrenidae,Andrena,Cistaceae,Cistus crispus
Andrenidae,Andrena,Cistaceae,Cistus inflatus
Andrenidae,Andrena,Cistaceae,Cistus ladanifer
Andrenidae,Andrena,Cistaceae,Cistus monspeliensis
Andrenidae,Andrena,Cistaceae,Cistus salviifolius
Andrenidae,Andrena,Cistaceae,Halimium calycinum
Andrenidae,Andrena,Cistaceae,Halimium halimifolium
Andrenidae,Andrena,Cistaceae,Helianthemum cinereum subsp. cinereum
Andrenidae,Andrena,Cistaceae,Helianthemum nummularium
Andrenidae,Andrena,Cistaceae,Tuberaria guttata
Andrenidae,Andrena,Convolvulaceae,Convolvulus althaeoides
Andrenidae,Andrena,Convolvulaceae,Convolvulus arvensis
Andrenidae,Andrena,Crassulaceae,Petrosedum sediforme
Andrenidae,Andrena,Crassulaceae,Sedum
Andrenidae,Andrena,Crassulaceae,Sedum crassularia
Andrenidae,Andrena,Ericaceae,Calluna vulgaris
Andrenidae,Andrena,Ericaceae,Erica tetralix
Andrenidae,Andrena,Ericaceae,Vaccinium uliginosum
Andrenidae,Andrena,Fabaceae,Anthyllis hystrix
Andrenidae,Andrena,Fabaceae,Bituminaria bituminosa
Andrenidae,Andrena,Fabaceae,Cytisus multiflorus
Andrenidae,Andrena,Fabaceae,Cytisus striatus
Andrenidae,Andrena,Fabaceae,Cytisus supranubius
Andrenidae,Andrena,Fabaceae,Genista hirsuta
Andrenidae,Andrena,Fabaceae,Lathyrus cicera
Andrenidae,Andrena,Fabaceae,Lotus corniculatus
Andrenidae,Andrena,Fabaceae,Lotus dorycnium
Andrenidae,Andrena,Fabaceae,Medicago lupulina
Andrenidae,Andrena,Fabaceae,Ononis spinosa
Andrenidae,Andrena,Fabaceae,Trifolium pratense
Andrenidae,Andrena,Fabaceae,Trifolium repens
Andrenidae,Andrena,Fabaceae,Ulex
Andrenidae,Andrena,Fabaceae,Ulex europaeus
Andrenidae,Andrena,Fabaceae,Ulex minor
Andrenidae,Andrena,Fabaceae,Vicia lutea
Andrenidae,Andrena,Fabaceae,Vicia sativa
Andrenidae,Andrena,Geraniaceae,Erodium
Andrenidae,Andrena,Geraniaceae,Geranium
Andrenidae,Andrena,Geraniaceae,Geranium pratense
Andrenidae,Andrena,Geraniaceae,Geranium sanguineum
Andrenidae,Andrena,Lamiaceae,Cedronella canariensis
Andrenidae,Andrena,Lamiaceae,Glechoma hederacea
Andrenidae,Andrena,Lamiaceae,Lavandula pedunculata
Andrenidae,Andrena,Lamiaceae,Lavandula stoechas
Andrenidae,Andrena,Lamiaceae,Lycopus europaeus
Andrenidae,Andrena,Lamiaceae,Mentha aquatica
Andrenidae,Andrena,Lamiaceae,Origanum vulgare
Andrenidae,Andrena,Lamiaceae,Salvia rosmarinus
Andrenidae,Andrena,Lamiaceae,Satureja thymbra
Andrenidae,Andrena,Lamiaceae,Stachys cretica
Andrenidae,Andrena,Lamiaceae,Teucrium fruticans
Andrenidae,Andrena,Lamiaceae,Teucrium marum
Andrenidae,Andrena,Lamiaceae,Thymus pulegioides
Andrenidae,Andrena,Liliaceae,Gagea
Andrenidae,Andrena,Onagraceae,Epilobium parviflorum
Andrenidae,Andrena,Orchidaceae,Herminium
Andrenidae,Andrena,Oxalidaceae,Oxalis pes-caprae
Andrenidae,Andrena,Papaveraceae,Fumaria muralis
Andrenidae,Andrena,Papaveraceae,Papaver rhoeas
Andrenidae,Andrena,Plantaginaceae,Digitalis thapsi
Andrenidae,Andrena,Plantaginaceae,Plantago coronopus
Andrenidae,Andrena,Plantaginaceae,Plantago lanceolata
Andrenidae,Andrena,Plantaginaceae,Veronica chamaedrys
Andrenidae,Andrena,Ranunculaceae,Anemone coronaria
Andrenidae,Andrena,Ranunculaceae,Ficaria verna
Andrenidae,Andrena,Ranunculaceae,Ficaria verna subsp. verna
Andrenidae,Andrena,Ranunculaceae,Ranunculus
Andrenidae,Andrena,Ranunculaceae,Ranunculus acris
Andrenidae,Andrena,Resedaceae,Reseda alba
Andrenidae,Andrena,Resedaceae,Reseda media
Andrenidae,Andrena,Rosaceae,Crataegus
Andrenidae,Andrena,Rosaceae,Malus domestica
Andrenidae,Andrena,Rosaceae,Potentilla erecta
Andrenidae,Andrena,Rosaceae,Prunus avium
Andrenidae,Andrena,Rosaceae,Prunus spinosa
Andrenidae,Andrena,Rosaceae,Rosa carolina
Andrenidae,Andrena,Rosaceae,Rosa mollis
Andrenidae,Andrena,Rosaceae,Rubus
Andrenidae,Andrena,Rosaceae,Rubus cochinchinensis
Andrenidae,Andrena,Rosaceae,Rubus ulmifolius
Andrenidae,Andrena,Rosaceae,Sorbus
Andrenidae,Andrena,Rosaceae,Spiraea blumei
Andrenidae,Andrena,Rutaceae,Ruta chalepensis
Andrenidae,Andrena,Salicaceae,Salix cinerea
Andrenidae,Andrena,Salicaceae,Salix repens
Andrenidae,Andrena,Sapindaceae,Aesculus hippocastanum
Andrenidae,Andrena,Thymelaeaceae,Thymelaea hirsuta
Andrenidae,Andrena,Violaceae,Viola grahamii
Andrenidae,Andrena,NULL,Hieracium agg.
Andrenidae,Andrena,NULL,Taraxacum agg.
Andrenidae,Andrena acuta,Asteraceae,Sonchus oleraceus
Andrenidae,Andrena acuta,Brassicaceae,Hirschfeldia incana
Andrenidae,Andrena aegyptiaca,Asteraceae,Launaea arborescens
Andrenidae,Andrena aeneiventris,Apiaceae,Daucus
Andrenidae,Andrena aeneiventris,Apiaceae,Daucus carota
Andrenidae,Andrena aeneiventris,Apiaceae,Pimpinella cretica
Andrenidae,Andrena aeneiventris,Apiaceae,Pimpinella peregrina
Andrenidae,Andrena aeneiventris,Apiaceae,Torilis arvensis
Andrenidae,Andrena aeneiventris,Scrophulariaceae,Verbascum lychnitis
Andrenidae,Andrena agilissima,Amaryllidaceae,Allium ampeloprasum
Andrenidae,Andrena agilissima,Brassicaceae,Brassicaceae
Andrenidae,Andrena agilissima,Brassicaceae,Bunias orientalis
Andrenidae,Andrena agilissima,Brassicaceae,Erysimum
Andrenidae,Andrena agilissima,Brassicaceae,Erysimum duriaei
Andrenidae,Andrena agilissima,Brassicaceae,Erysimum odoratum
Andrenidae,Andrena agilissima,Brassicaceae,Raphanus sativus
Andrenidae,Andrena agilissima,Brassicaceae,Sisymbrium loeselii
Andrenidae,Andrena agilissima,Cistaceae,Cistus monspeliensis
Andrenidae,Andrena agilissima,Cistaceae,Cistus salviifolius
Andrenidae,Andrena agilissima,Ranunculaceae,Ranunculus
Andrenidae,Andrena agilissima,Resedaceae,Reseda alba
Andrenidae,Andrena agilissima,Rosaceae,Malus domestica
Andrenidae,Andrena agilissima,Rosaceae,Prunus laurocerasus
Andrenidae,Andrena agilissima,Rosaceae,Spiraea
Andrenidae,Andrena agilissima,Thymelaeaceae,Thymelaea hirsuta
Andrenidae,Andrena albopunctata,Amaryllidaceae,Allium
Andrenidae,Andrena albopunctata,Amaryllidaceae,Allium ampeloprasum
Andrenidae,Andrena albopunctata,Andrenidae,Andrena albopunctata
Andrenidae,Andrena albopunctata,Apiaceae,Eryngium amethystinum
Andrenidae,Andrena albopunctata,Apiaceae,Eryngium campestre
Andrenidae,Andrena albopunctata,Asteraceae,Carduoideae
Andrenidae,Andrena albopunctata,Asteraceae,Helianthus annuus
Andrenidae,Andrena albopunctata,Asteraceae,Sonchus oleraceus
Andrenidae,Andrena albopunctata,Brassicaceae,Brassicaceae
Andrenidae,Andrena albopunctata,Caprifoliaceae,Dipsacoideae
Andrenidae,Andrena albopunctata,Caprifoliaceae,Scabiosa
Andrenidae,Andrena albopunctata,Caprifoliaceae,Sixalix atropurpurea
Andrenidae,Andrena albopunctata,Compositae,Cichorieae
Andrenidae,Andrena albopunctata,Lamiaceae,Lamiaceae
Andrenidae,Andrena albopunctata,Lamiaceae,Mentha
Andrenidae,Andrena albopunctata,Rosaceae,Malus domestica
Andrenidae,Andrena albopunctata,Rutaceae,Ruta
Andrenidae,Andrena alfkenella,Apiaceae,Aegopodium podagraria
Andrenidae,Andrena alfkenella,Apiaceae,Carum
Andrenidae,Andrena alfkenella,Apiaceae,Chaerophyllum bulbosum
Andrenidae,Andrena alfkenella,Apiaceae,Daucus carota
Andrenidae,Andrena alfkenella,Apiaceae,Heracleum sphondylium
Andrenidae,Andrena alfkenella,Apiaceae,Pimpinella saxifraga
Andrenidae,Andrena alfkenella,Apiaceae,Torilis arvensis
Andrenidae,Andrena alfkenella,Asteraceae,Achillea millefolium
Andrenidae,Andrena alfkenella,Asteraceae,Erigeron annuus
Andrenidae,Andrena alfkenella,Asteraceae,Hypochaeris
Andrenidae,Andrena alfkenella,Asteraceae,Matricaria chamomilla
Andrenidae,Andrena alfkenella,Asteraceae,Tripleurospermum maritimum
Andrenidae,Andrena alfkenella,Brassicaceae,Rorippa amphibia
Andrenidae,Andrena alfkenella,Brassicaceae,Rorippa sylvestris
Andrenidae,Andrena alfkenella,Brassicaceae,Sisymbrium loeselii
Andrenidae,Andrena alfkenella,Brassicaceae,Sisymbrium orientale
Andrenidae,Andrena alfkenella,Caryophyllaceae,Stellaria graminea
Andrenidae,Andrena alfkenella,Crassulaceae,Sedum acre
Andrenidae,Andrena alfkenella,Eulophidae,Thymus
Andrenidae,Andrena alfkenella,Fabaceae,Lotus corniculatus
Andrenidae,Andrena alfkenella,Fabaceae,Medicago lupulina
Andrenidae,Andrena alfkenella,Geraniaceae,Geranium pyrenaicum
Andrenidae,Andrena alfkenella,Rosaceae,Malus domestica
Andrenidae,Andrena alfkenella,Rosaceae,Potentilla reptans
Andrenidae,Andrena alfkenella,Rubiaceae,Galium mollugo subsp. mollugo
Andrenidae,Andrena alfkenelloides,Apiaceae,Pimpinella peregrina
Andrenidae,Andrena angustior,Asteraceae,Andryala integrifolia
Andrenidae,Andrena angustior,Asteraceae,Leontodon crispus
Andrenidae,Andrena angustior,Boraginaceae,Pentaglottis sempervirens
Andrenidae,Andrena angustior,Brassicaceae,Brassica napus
Andrenidae,Andrena angustior,Cistaceae,Cistus crispus
Andrenidae,Andrena angustior,Cistaceae,Cistus monspeliensis
Andrenidae,Andrena angustior,Cistaceae,Cistus salviifolius
Andrenidae,Andrena angustior,Fabaceae,Genista hirsuta
Andrenidae,Andrena angustior,Orchidaceae,Orchis militaris
Andrenidae,Andrena angustior,Plantaginaceae,Veronica chamaedrys
Andrenidae,Andrena angustior,Ranunculaceae,Ranunculus acris
Andrenidae,Andrena angustior,Ranunculaceae,Ranunculus bulbosus
Andrenidae,Andrena angustior,Ranunculaceae,Ranunculus polyanthemos subsp. nemorosus
Andrenidae,Andrena angustior,Rosaceae,Malus domestica
Andrenidae,Andrena angustior,Rubiaceae,Galium pseudorivale
Andrenidae,Andrena antigana,Cistaceae,Cistus monspeliensis
Andrenidae,Andrena asiatica,Campanulaceae,Legousia pentagonia
Andrenidae,Andrena assimilis,Rosaceae,Malus domestica
Andrenidae,Andrena assimilis,Rosaceae,Rubus ulmifolius
Andrenidae,Andrena athenensis,Brassicaceae,Hirschfeldia incana
Andrenidae,Andrena barbilabris,Apiaceae,Daucus carota
Andrenidae,Andrena barbilabris,Asteraceae,Leucanthemum vulgare
Andrenidae,Andrena barbilabris,Brassicaceae,Brassica napus
Andrenidae,Andrena barbilabris,Rosaceae,Prunus spinosa
Andrenidae,Andrena barbilabris,Salicaceae,Salix
Andrenidae,Andrena barbilabris,Salicaceae,Salix repens
Andrenidae,Andrena bellidis,Asteraceae,Bellis perennis
Andrenidae,Andrena bicolor,Apiaceae,Anthriscus sylvestris
Andrenidae,Andrena bicolor,Apiaceae,Apiaceae
Andrenidae,Andrena bicolor,Apiaceae,Apioideae
Andrenidae,Andrena bicolor,Apiaceae,Chaerophyllum
Andrenidae,Andrena bicolor,Apiaceae,Chaerophyllum temulum
Andrenidae,Andrena bicolor,Apiaceae,Conopodium majus
Andrenidae,Andrena bicolor,Apiaceae,Daucus carota
Andrenidae,Andrena bicolor,Apiaceae,Falcaria vulgaris
Andrenidae,Andrena bicolor,Apiaceae,Heracleum sphondylium
Andrenidae,Andrena bicolor,Apiaceae,Pimpinella saxifraga
Andrenidae,Andrena bicolor,Asteraceae,Cirsium arvense
Andrenidae,Andrena bicolor,Asteraceae,Hieracium
Andrenidae,Andrena bicolor,Asteraceae,Leontodon crispus
Andrenidae,Andrena bicolor,Asteraceae,Leontodon hispidus subsp. bourgaeanus
Andrenidae,Andrena bicolor,Asteraceae,Taraxacum
Andrenidae,Andrena bicolor,Asteraceae,Taraxacum officinale
Andrenidae,Andrena bicolor,Boraginaceae,Pentaglottis sempervirens
Andrenidae,Andrena bicolor,Brassicaceae,Biscutella didyma
Andrenidae,Andrena bicolor,Brassicaceae,Brassica napus
Andrenidae,Andrena bicolor,Brassicaceae,Sisymbrium orientale
Andrenidae,Andrena bicolor,Campanulaceae,Campanula bononiensis
Andrenidae,Andrena bicolor,Campanulaceae,Campanula patula
Andrenidae,Andrena bicolor,Campanulaceae,Campanula portenschlagiana
Andrenidae,Andrena bicolor,Campanulaceae,Campanula rapunculoides
Andrenidae,Andrena bicolor,Campanulaceae,Campanula rotundifolia
Andrenidae,Andrena bicolor,Caryophyllaceae,Silene flos-cuculi
Andrenidae,Andrena bicolor,Convolvulaceae,Convolvulus arvensis
Andrenidae,Andrena bicolor,Cucurbitaceae,Bryonia cretica
Andrenidae,Andrena bicolor,Euphorbiaceae,Euphorbia cyparissias
Andrenidae,Andrena bicolor,Fabaceae,Medicago lupulina
Andrenidae,Andrena bicolor,Fabaceae,Melilotus officinalis
Andrenidae,Andrena bicolor,Fabaceae,Vicia sepium
Andrenidae,Andrena bicolor,Geraniaceae,Geranium
Andrenidae,Andrena bicolor,Geraniaceae,Geranium dissectum
Andrenidae,Andrena bicolor,Geraniaceae,Geranium pyrenaicum
Andrenidae,Andrena bicolor,Geraniaceae,Geranium sanguineum
Andrenidae,Andrena bicolor,Lamiaceae,Salvia rosmarinus
Andrenidae,Andrena bicolor,Lamiaceae,Thymus pulegioides
Andrenidae,Andrena bicolor,Liliaceae,Fritillaria graeca
Andrenidae,Andrena bicolor,Linaceae,Linum austriacum
Andrenidae,Andrena bicolor,Linaceae,Linum suffruticosum subsp. suffruticosum
Andrenidae,Andrena bicolor,Malvaceae,Malva sylvestris
Andrenidae,Andrena bicolor,Orobanchaceae,Orobanche gracilis
Andrenidae,Andrena bicolor,Primulaceae,Primula veris
Andrenidae,Andrena bicolor,Rosaceae,Rubus
Andrenidae,Andrena bicolorata,Brassicaceae,Sinapis
