pollinatorFamily,pollinatorName,plantFamily,plantName
Syrphidae,Eupeodes goeldlini,Polygonaceae,Persicaria maculosa
Syrphidae,Helophilus pendulus,Polygonaceae,Persicaria maculosa
Syrphidae,Neoascia podagrica,Polygonaceae,Persicaria maculosa
Syrphidae,Platycheirus albimanus,Polygonaceae,Persicaria maculosa
Syrphidae,Pyrophaena granditarsa,Polygonaceae,Persicaria maculosa
Syrphidae,Syritta pipiens,Polygonaceae,Fallopia baldschuanica
Syrphidae,Syritta pipiens,Polygonaceae,Persicaria maculosa
Syrphidae,Syrphus ribesii,Polygonaceae,Persicaria maculosa
Syrphidae,Syrphus vitripennis,Polygonaceae,Persicaria maculosa
Syrphidae,Rhingia campestris,Primulaceae,Primula veris
Syrphidae,Rhingia campestris,Primulaceae,Primula vulgaris
Syrphidae,Cheilosia albitarsis,Ranunculaceae,Ranunculus acris
Syrphidae,Cheilosia albitarsis,Ranunculaceae,Ranunculus repens
Syrphidae,Cheilosia vernalis,Ranunculaceae,Ranunculus acris
Syrphidae,Episyrphus balteatus,Ranunculaceae,Ranunculus ficaria
Syrphidae,Episyrphus balteatus,Ranunculaceae,Ranunculus repens
Syrphidae,Eristalis,Ranunculaceae,Ranunculus repens
Syrphidae,Eristalis tenax,Ranunculaceae,Ranunculus acris
Syrphidae,Eristalis tenax,Ranunculaceae,Ranunculus repens
Syrphidae,Eupeodes corollae,Ranunculaceae,Ranunculus acris
Syrphidae,Helophilus,Ranunculaceae,Ranunculus repens
Syrphidae,Helophilus pendulus,Ranunculaceae,Ranunculus acris
Syrphidae,Helophilus pendulus,Ranunculaceae,Ranunculus repens
Syrphidae,Melanostoma,Ranunculaceae,Ranunculus repens
Syrphidae,Melanostoma mellinum,Ranunculaceae,Ranunculus acris
Syrphidae,Melanostoma mellinum,Ranunculaceae,Ranunculus repens
Syrphidae,Melanostoma scalare,Ranunculaceae,Ranunculus acris
Syrphidae,Melanostoma scalare,Ranunculaceae,Ranunculus repens
Syrphidae,Meligramma guttata,Ranunculaceae,Ranunculus acris
Syrphidae,Meligramma guttata,Ranunculaceae,Ranunculus repens
Syrphidae,Neoascia geniculata,Ranunculaceae,Ranunculus repens
Syrphidae,Platycheirus,Ranunculaceae,Ranunculus acris
Syrphidae,Platycheirus,Ranunculaceae,Ranunculus repens
Syrphidae,Platycheirus albimanus,Ranunculaceae,Ranunculus acris
Syrphidae,Platycheirus albimanus,Ranunculaceae,Ranunculus repens
Syrphidae,Platycheirus manicatus,Ranunculaceae,Ranunculus bulbosus
Syrphidae,Platycheirus manicatus,Ranunculaceae,Ranunculus repens
Syrphidae,Platycheirus rosarum,Ranunculaceae,Ranunculus acris
Syrphidae,Platycheirus scambus,Ranunculaceae,Ranunculus repens
Syrphidae,Platycheirus scutatus,Ranunculaceae,Ranunculus repens
Syrphidae,Pyrophaena granditarsa,Ranunculaceae,Ranunculus acris
Syrphidae,Pyrophaena granditarsa,Ranunculaceae,Ranunculus repens
Syrphidae,Rhingia campestris,Ranunculaceae,Ranunculus acris
Syrphidae,Rhingia campestris,Ranunculaceae,Ranunculus repens
Syrphidae,Sphaerophoria,Ranunculaceae,Ranunculus acris
Syrphidae,Sphaerophoria,Ranunculaceae,Ranunculus bulbosus
Syrphidae,Sphaerophoria,Ranunculaceae,Ranunculus repens
Syrphidae,Syrphus vitripennis,Ranunculaceae,Ranunculus repens
Syrphidae,Volucella bombylans,Ranunculaceae,Ranunculus repens
Syrphidae,Volucella pellucens,Ranunculaceae,Anemoneae
Syrphidae,Baccha elongata,Rosaceae,Rubus fruticosus
Syrphidae,Cheilosia albitarsis,Rosaceae,Potentilla anserina
Syrphidae,Episyrphus balteatus,Rosaceae,Filipendula ulmaria
Syrphidae,Episyrphus balteatus,Rosaceae,Potentilla reptans
Syrphidae,Episyrphus balteatus,Rosaceae,Rubus fruticosus
Syrphidae,Eristalis,Rosaceae,Filipendula ulmaria
Syrphidae,Eristalis,Rosaceae,Malus domestica
Syrphidae,Eristalis,Rosaceae,Rubus fruticosus
Syrphidae,Eristalis arbustorum,Rosaceae,Malus domestica
Syrphidae,Eristalis intricaria,Rosaceae,Malus domestica
Syrphidae,Eristalis nemorum,Rosaceae,Malus domestica
Syrphidae,Eristalis pertinax,Rosaceae,Malus domestica
Syrphidae,Eristalis pertinax,Rosaceae,Rubus fruticosus
Syrphidae,Eristalis tenax,Rosaceae,Malus prunifolia
Syrphidae,Eristalis tenax,Rosaceae,Potentilla anserina
Syrphidae,Eristalis tenax,Rosaceae,Rubus fruticosus
Syrphidae,Eupeodes corollae,Rosaceae,Potentilla reptans
Syrphidae,Helophilus,Rosaceae,Crataegus monogyna
Syrphidae,Helophilus,Rosaceae,Malus domestica
Syrphidae,Helophilus,Rosaceae,Rubus fruticosus
Syrphidae,Helophilus pendulus,Rosaceae,Malus domestica
Syrphidae,Helophilus pendulus,Rosaceae,Rubus fruticosus
Syrphidae,Helophilus trivittatus,Rosaceae,Malus domestica
Syrphidae,Melanostoma,Rosaceae,Crataegus monogyna
Syrphidae,Melanostoma,Rosaceae,Geum urbanum
Syrphidae,Melanostoma,Rosaceae,Rubus fruticosus
Syrphidae,Melanostoma mellinum,Rosaceae,Potentilla erecta
Syrphidae,Melanostoma scalare,Rosaceae,Malus domestica
Syrphidae,Myathropa florea,Rosaceae,Rubus fruticosus
Syrphidae,Neoascia podagrica,Rosaceae,Rubus fruticosus
Syrphidae,Parasyrphus punctulatus,Rosaceae,Malus domestica
Syrphidae,Platycheirus albimanus,Rosaceae,Filipendula ulmaria
Syrphidae,Platycheirus albimanus,Rosaceae,Malus domestica
Syrphidae,Platycheirus albimanus,Rosaceae,Rubus fruticosus
Syrphidae,Platycheirus albimanus,Rosaceae,Spiraea cantoniensis
Syrphidae,Platycheirus manicatus,Rosaceae,Rubus fruticosus
Syrphidae,Platycheirus rosarum,Rosaceae,Potentilla anserina
Syrphidae,Rhingia campestris,Rosaceae,Crataegus monogyna
Syrphidae,Rhingia campestris,Rosaceae,Malus domestica
Syrphidae,Rhingia campestris,Rosaceae,Potentilla anserina
Syrphidae,Rhingia campestris,Rosaceae,Rubus fruticosus
Syrphidae,Sericomyia silentis,Rosaceae,Rubus fruticosus
Syrphidae,Sphaerophoria,Rosaceae,Potentilla reptans
Syrphidae,Syritta pipiens,Rosaceae,Pyracantha
Syrphidae,Syritta pipiens,Rosaceae,Rosa canina
Syrphidae,Syritta pipiens,Rosaceae,Rubus fruticosus
Syrphidae,Syrphidae,Rosaceae,Malus domestica
Syrphidae,Syrphus,Rosaceae,Rubus fruticosus
Syrphidae,Syrphus ribesii,Rosaceae,Filipendula ulmaria
Syrphidae,Syrphus ribesii,Rosaceae,Malus domestica
Syrphidae,Syrphus ribesii,Rosaceae,Rubus fruticosus
Syrphidae,Volucella,Rosaceae,Rubus fruticosus
Syrphidae,Volucella bombylans,Rosaceae,Filipendula ulmaria
Syrphidae,Volucella bombylans,Rosaceae,Malus domestica
Syrphidae,Volucella pellucens,Rosaceae,Rubus fruticosus
Syrphidae,Episyrphus balteatus,Rubiaceae,Galium aparine
Syrphidae,Melanostoma,Rubiaceae,Galium aparine
Syrphidae,Syrphus,Rubiaceae,Galium aparine
Syrphidae,Eristalis tenax,Scrophulariaceae,Buddleja davidii
Syrphidae,Syritta pipiens,Scrophulariaceae,Buddleja globosa
Syrphidae,Volucella pellucens,Scrophulariaceae,Buddleja davidii
Syrphidae,Episyrphus balteatus,Solanaceae,Solanum chaucha
Syrphidae,Platycheirus albimanus,Solanaceae,Calibrachoa parviflora
Tachinidae,Phasia hemiptera,Asteraceae,Cirsium arvense
Tachinidae,Tachina grossa,Asteraceae,Cirsium arvense
Tipulidae,Tipula,Rosaceae,Malus domestica
Vespidae,Dolichovespula norwegica,Asteraceae,Cirsium arvense
Vespidae,Vespula,Rosaceae,Malus domestica
Zygaenidae,Zygaena filipendulae,Asteraceae,Centaurea nigra
